TweetId,TweetDate,TweetText,UserId
125542968844226560,Sun Oct 16 12:05:50 +0000 2011,interesante decirlo sabes la cámara del #iphone4s le pertenece #sony  mmm ojalá ande bien sea mala jugada @apple,380418042
125542941287649280,Sun Oct 16 12:05:44 +0000 2011,oja ik ben gelijk al mijn apps kwijt bedankt @apple ,495540855
125534067495141376,Sun Oct 16 11:30:28 +0000 2011,#deal & #schnäppchen update [ipad] ipad 1 generation generalüberholt ab 389 € @apple - http//tco/xdtdzurd,310719595
125526544377577472,Sun Oct 16 11:00:35 +0000 2011,@charence ramos @apple jane @heimacho @tintin_julielmo followers follow ko po kayo,502518910
125521498055254016,Sun Oct 16 10:40:31 +0000 2011,[ipad] ipad 1 generation generalüberholt ab 389 € @apple der tablet von apple bleibt weiterhin recht preisstab http//tco/h8anhavu,420510582
125521344342392832,Sun Oct 16 10:39:55 +0000 2011,kan @apple #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter,443653605
125516954407677952,Sun Oct 16 10:22:28 +0000 2011,[ipad] ipad 1 generation generalüberholt ab 389 € @apple http//tco/tov1xkq8,277023839
125490577130258432,Sun Oct 16 08:37:39 +0000 2011,@hazi クック@applecom？,447247246
125485687339352064,Sun Oct 16 08:18:13 +0000 2011,@le_m_poireau moi je voudrais pas @apple donne mon fichier @lalibrebe marre d'être spammée par les journaux désespérés,440783370
125421514928558080,Sun Oct 16 04:03:14 +0000 2011,o #piratasdainformatica só não disse gates tbm é dono @apple,504913838
125411589905068033,Sun Oct 16 03:23:47 +0000 2011,né @apple iphone5,366430327
125409044222586880,Sun Oct 16 03:13:40 +0000 2011,i guess @hublot @apple @zegnaofficial shopping week birthdays year lol,527271492
125406418777018368,Sun Oct 16 03:03:14 +0000 2011,assistindo filme chapa piratas informática  filme foda viva @apple,279468349
125405429583970305,Sun Oct 16 02:59:18 +0000 2011,un abrazo tod@s el @apple store en #newyork es honor sumarse la gente honra la memora el #genio #stevejobs,445621962
125375333162684416,Sun Oct 16 00:59:43 +0000 2011,iphone行列並んだー@apple store銀座 どのくらいかかるかね。16gしかないそうです。,306824099
125361267555835905,Sun Oct 16 00:03:49 +0000 2011,new arrivals 70 percent clearance matching http//tco/qqcwyl4b@lds @scriptures @apple @e @book,270079459
125353260520443904,Sat Oct 15 23:32:00 +0000 2011,today cheap patio furniture san anton http//tco/sd3i1bjm@plastic @apple @bags,447247246
125352405482217473,Sat Oct 15 23:28:37 +0000 2011,causando loja @apple,360963221
125346522618535937,Sat Oct 15 23:05:14 +0000 2011,fico manso preços iphonesabsurdos r$ 2500 não dá fía @apple só fizesse programa beira mar ,306824099
125339193802100736,Sat Oct 15 22:36:07 +0000 2011,find angel christmas tree http//tco/d5g1ry5d@starfrit @apple @peeler,360963221
125336882862231552,Sat Oct 15 22:26:56 +0000 2011,find maytag washer control board dealcheck pric http//tco/sndkag3e@best @apple @peeler,357545630
125333140414808065,Sat Oct 15 22:12:03 +0000 2011,find cyst knee dealcheck price cyst knee offers http//tco/qzynnuvi@automatic @apple,387128201
125325092841467904,Sat Oct 15 21:40:05 +0000 2011,do check site uhmw conveyornow site uhmw conveyor http//tco/8rmv5d2q@9 @pin @cable @apple,362842768
125321769203666944,Sat Oct 15 21:26:52 +0000 2011,do check site hardy black long sl http//tco/hengqgqp@unlocked @apple @touch @phones,422248520
125319263027343360,Sat Oct 15 21:16:55 +0000 2011,rt @thbenkoe hey @apple dass man selektiv keine einzelnen fotos peinliche überflüssige aus dem fotostream löschen kann ist ,369019019
125305753903964161,Sat Oct 15 20:23:14 +0000 2011,esperaba &quotios 5&quot @apple,443836330
125301831286013952,Sat Oct 15 20:07:39 +0000 2011,hello mesh jacket motorcycle? site mesh http//tco/tyg4ualc@ace @hardware @apple @pee,314552166
125275735815491584,Sat Oct 15 18:23:57 +0000 2011,to reiniciando computador ó idéia @apple,371206887
125232405517844481,Sat Oct 15 15:31:46 +0000 2011,@chriswglowe @apple @gadgetlab tonight - cracking open vodka tonight fancy ?,289327616
125228207002759168,Sat Oct 15 15:15:05 +0000 2011,buy products hemp jewelry instructions nowfree ship http//tco/928bps4t@lehmans @apple @peeler,362182240
125219664488960000,Sat Oct 15 14:41:09 +0000 2011,@rogriffo vc viu @apple dando iphone 3 site estados unidos,474905919
125209676416679936,Sat Oct 15 14:01:27 +0000 2011,sabias rt @mkdirecto los usuarios del #ipad desayunan cenan la #tableta @apple http//tco/eyxcqqmk,440783370
125206785584922624,Sat Oct 15 13:49:58 +0000 2011,today cheap hemp fueland free shipping hemp fuel http//tco/8gyjlbmw@farberware @apple @peeler,273045420
125184213342367744,Sat Oct 15 12:20:16 +0000 2011,discount hemp knots todaycheap price toosave money hemp knots http//tco/9h3joplq@avanti @apple @peeler,316726614
125082707389718529,Sat Oct 15 05:36:56 +0000 2011,today cheap 2198597 icemakerand free shipping 2198597 icemaker http//tco/6clkwaio@french @apple @peeler,286281842
126534770095169536,Wed Oct 19 05:46:54 +0000 2011,took months decide tonight chosen #google amazon s3 image storage solution,322443111
126534201880219648,Wed Oct 19 05:44:39 +0000 2011,rt @spacecanard today's day ics &lt3 #android #google #samsung,302090489
126534020367519744,Wed Oct 19 05:43:56 +0000 2011,the nexus good ui feel bit confusing guess android users  #google #android #nexusprime,435129978
126533948925952000,Wed Oct 19 05:43:38 +0000 2011,very nice trivia game #google helps search http//tco/ikn087ze,342172398
126533885109600256,Wed Oct 19 05:43:23 +0000 2011,very nice trivia game #google helps search http//tco/c5tu3dzk #fb,502518910
126533562781544448,Wed Oct 19 05:42:06 +0000 2011,cant build website #google website #free  http//tco/7quy4uou,443653605
126533349727666176,Wed Oct 19 05:41:16 +0000 2011,#android ics pretty good worth 40 numbering leap #google,273045420
126533268119109632,Wed Oct 19 05:40:56 +0000 2011,@tita_ramos #google =,345115504
126533166352699392,Wed Oct 19 05:40:32 +0000 2011,rt @p1j android 40 ice cream sandwich google nexus avtar   http//tco/mtu7tgx7   #android #google #nexus #bigmama,396799078
126532897715929088,Wed Oct 19 05:39:28 +0000 2011,me rt @mohamedg exciting day ice cream sandwich day  #google #android,277023839
126531552367751169,Wed Oct 19 05:34:07 +0000 2011,wow #google #nexus beautiful totally gonna boost google's market share smart phone market,509888321
126531180907601920,Wed Oct 19 05:32:39 +0000 2011,hahaha integrated data usage manager sucha brilliant sleek design superb watching videos lol #google,283374516
126530945976238080,Wed Oct 19 05:31:43 +0000 2011,i fancy ice cream sandwich #google #android works htc desire?,514859729
126530924576907264,Wed Oct 19 05:31:37 +0000 2011,google ice cream sandwich - sounds yummy  think? http//tco/gmsgxcq8#google #android #ice cream sandwich,479371665
126530807891374082,Wed Oct 19 05:31:10 +0000 2011,#google me,310719595
126530189579649024,Wed Oct 19 05:28:42 +0000 2011,exciting day ice cream sandwich day  #google #android,443836330
126530027939569665,Wed Oct 19 05:28:04 +0000 2011,android 40 ice cream sandwich google nexus avtar   http//tco/mswx6eo6   #android #google #nexus #bigmama,334590243
126529770778411008,Wed Oct 19 05:27:02 +0000 2011,@bla1ze referring #google & #icecreamsandwich amazing imo android missing  http//tco/re4nlzgi,372394528
126528982807089152,Wed Oct 19 05:23:54 +0000 2011,http//tco/qv4m1un9 forget phone nice ui liking scroll feature #android #google #nexus,422248520
126528978239496194,Wed Oct 19 05:23:53 +0000 2011,simply amazing http//tco/9qmg3ira #google #samsung #galaxy #nexus #prime #android4 #icecreamsandwich,342172398
126528804192653312,Wed Oct 19 05:23:12 +0000 2011,#google finally unveiled awaited #android ice cream sandwich & good http//tco/snl38em1,357545630
126528264117293056,Wed Oct 19 05:21:03 +0000 2011,#google finally searches logged users https http//tco/rauerrtf,335977847
126526219587039233,Wed Oct 19 05:12:56 +0000 2011,#rim debt #google's strategy released #ndk #icecreamsandwich 3 hours release #ics,488567141
126525469897146368,Wed Oct 19 05:09:57 +0000 2011,rt @vattam man fallen love galaxy nexus #google #samsung #galaxynexus #android,362182240
126525368860540928,Wed Oct 19 05:09:33 +0000 2011,when doubt #google it,360963221
126525172969766912,Wed Oct 19 05:08:46 +0000 2011,[greader share] reasons google winning war photosharing  http//tco/coqclb9r - #photography #fotografia #google+,508037430
126524301259194368,Wed Oct 19 05:05:18 +0000 2011,rt @assim99 dear #google galaxy nexus send email - technology,389663163
126523731710443521,Wed Oct 19 05:03:02 +0000 2011,rt @shagorikah telegraph reports biggest threat #facebook power users shifted #twitter #google+ http//t ,371206887
126523530903953408,Wed Oct 19 05:02:15 +0000 2011,sorry #apple #google #samsung bad #android king,302090489
126523525598162944,Wed Oct 19 05:02:13 +0000 2011,telegraph reports biggest threat #facebook power users shifted #twitter #google+ http//tco/jhdtykcv,495540855
126522990585315328,Wed Oct 19 05:00:06 +0000 2011,#facebook power users 'have #google+ #twitter' - telegraph http//tco/vwciov1f they? #socialmedia,527271492
126522810821644288,Wed Oct 19 04:59:23 +0000 2011,not impressed android update good signs readable font emphasis design nerdiness #google,453485383
126522714713370624,Wed Oct 19 04:59:00 +0000 2011,video #google wallet wow http//tco/mcw78vtg,509888321
126522621251682304,Wed Oct 19 04:58:38 +0000 2011,when tweet remember spell straight #google,342172398
126522262768726016,Wed Oct 19 04:57:12 +0000 2011,dear #google galaxy nexus send email - technology,362182240
126521286053724160,Wed Oct 19 04:53:19 +0000 2011,#google #android 40 - #samsung nexus,508037430
126520029410885632,Wed Oct 19 04:48:20 +0000 2011,maybe efficient browse fun #google releases infinite digital bookcase http//tco/x1qzex7f @meghankel,488567141
126519483752914944,Wed Oct 19 04:46:10 +0000 2011,@jowyang difficult pass #google+ social seo benefits google+ facebook,336253549
126519329025040384,Wed Oct 19 04:45:33 +0000 2011,ice cream sandwich carriers bullying smartphone users #google #android http//tco/bzny74nn,371206887
126519123772588032,Wed Oct 19 04:44:44 +0000 2011,i agree @wellis68 hangouts #google+ friggin' awesome”,358235061
126519017405030400,Wed Oct 19 04:44:19 +0000 2011,http//tco/pl4zeevh - ice cream sandwich carriers bullying smartphone users #google #android http//tco/bgkimgjf,490384685
126518882939838464,Wed Oct 19 04:43:46 +0000 2011,#google #galaxynexus #icecream great,305184008
126516914678808578,Wed Oct 19 04:35:57 +0000 2011,the #google #nexus phone http//tco/edswoxoc,381639112
126516779886456832,Wed Oct 19 04:35:25 +0000 2011,google earth helps locate salmonella hotspots http//tco/mcz9rsdf #google,496069783
126516304336257025,Wed Oct 19 04:33:32 +0000 2011,#thingsweallhate person acts fucking bitch #google,380418042
126515760855134208,Wed Oct 19 04:31:22 +0000 2011,#samsung galaxy nexus = orbital laser #apple iphone 4s = wooden stick #google,476185067
126514474378203136,Wed Oct 19 04:26:15 +0000 2011,/want http//tco/srbm3v0k #google #nexus #samsung #galaxy,448838498
126513620686352384,Wed Oct 19 04:22:52 +0000 2011,ice cream sandwich delicious ditch iphone #google launches #android4 aka #icecreamsandwich ,476185067
126513526385819648,Wed Oct 19 04:22:29 +0000 2011,#google+  lovin it,360963221
126513425043030016,Wed Oct 19 04:22:05 +0000 2011,samsung google closely collaborated push mobile experience pleased  http//tco/ect8fyia #google+,360963221
126512728297844736,Wed Oct 19 04:19:19 +0000 2011,rt @roycind finally  power + volume = screenshot rooting required #google #ics #galaxynexus,498802509
126512631937904640,Wed Oct 19 04:18:56 +0000 2011,i #google #galaxynexus android 40 fucks,357545630
126512208451600384,Wed Oct 19 04:17:15 +0000 2011,#google #nexus press conference http//tco/2wv01o5v #slick,322443111
126511545160171520,Wed Oct 19 04:14:37 +0000 2011,s/o #google high school collegeyou appreciated,476185067
126511426926944256,Wed Oct 19 04:14:09 +0000 2011,iscream scream scream #android #icecreamsandwich job #google major game changer #mobile #os space,316726614
126511000907288576,Wed Oct 19 04:12:27 +0000 2011,@immad_immad #google thinking ahead,381399543
126510977335300096,Wed Oct 19 04:12:22 +0000 2011,@venturebeat #google virtual bookcase sharing,301742710
126510551789604864,Wed Oct 19 04:10:40 +0000 2011,#google's #icecreamsandwich revealed #android phone keeping #iphone now,503188484
126509929619132417,Wed Oct 19 04:08:12 +0000 2011,#android #google ice cream sandwich feature closer - roboto type face pleasure read http//tco/djsp2g5b #dhilipsiva,301742710
126509528287166464,Wed Oct 19 04:06:36 +0000 2011,fantastic work #samsung #google #galaxynexus superphone #android #ics impressive,445621962
126508393203642368,Wed Oct 19 04:02:06 +0000 2011, i work #melaleucathewellnesscompany  company work  #google,412210777
126507456019968000,Wed Oct 19 03:58:22 +0000 2011,i love #google,362182240
126506850781888512,Wed Oct 19 03:55:58 +0000 2011,can't wait ice cream sandwich http//tco/rtdzjq2u #android #google,509554692
126506410195431424,Wed Oct 19 03:54:13 +0000 2011,i hookup teasing #google http//tco/07yr58wl #nexus,362182240
126506064387637249,Wed Oct 19 03:52:50 +0000 2011,well#google's #icecreamsandwich accompanying phone usual neat ground-breaking,270079459
126505384428052481,Wed Oct 19 03:50:08 +0000 2011,#android #google device frame generator updated galaxy nexus - screenshots prettier http//tco/9bwt2w6z #dhilipsiva,270079459
126505187752943616,Wed Oct 19 03:49:21 +0000 2011,mmm #smarterphone rt @android introducing ice cream sandwich delicious version android http//tco/axl2k1gs #ics #google,292981659
126505144878772224,Wed Oct 19 03:49:11 +0000 2011,so excited android features awesomeness  #android #ics #google #galaxynexus,474905919
126504782465732608,Wed Oct 19 03:47:45 +0000 2011,#icecreamsandwich expected wait nexus play #google,335977847
126504452680187905,Wed Oct 19 03:46:26 +0000 2011,check video -- introducing galaxy nexus simple beautiful smart http//tco/fiti6zia 透過 @youtube #android #nexus #google,302090489
126504346639802368,Wed Oct 19 03:46:01 +0000 2011,cream clean ice cream phone job #google,406617401
126504216004005888,Wed Oct 19 03:45:30 +0000 2011,#google+  great small businesses? platform beneficial features thoughts? http//tco/fytcyeg2,273045420
126504013939216384,Wed Oct 19 03:44:41 +0000 2011,rt @mr_lister loves presentations tool google docs - themes adding video url #google #sd33 #edchat #ed ,369019019
126503946092158976,Wed Oct 19 03:44:25 +0000 2011,brilliant webgl bookcase #google http//tco/cr3a6k9u,439392988
126503805369069568,Wed Oct 19 03:43:52 +0000 2011,#google's wife - searches completes sentences,314985145
126503790412181504,Wed Oct 19 03:43:48 +0000 2011,#android 40 ice cream introducing galaxy nexus simple beautiful smart http//tco/vuwgyx3n #google,308595133
126503029548654593,Wed Oct 19 03:40:47 +0000 2011,http//tco/izh7kaiu #google #nexus #prime &lt3 #android,349448774
126502415322193920,Wed Oct 19 03:38:20 +0000 2011,interesting bookcasert @venturebeat #google releases infinite digital bookcase http//tco/urxjixce @meghankel,310719595
126502014560649216,Wed Oct 19 03:36:45 +0000 2011,#google bff rite now,358235061
126501732443361280,Wed Oct 19 03:35:37 +0000 2011,have finish faster google #google d,422248520
126501468902658048,Wed Oct 19 03:34:35 +0000 2011,good #google finally turning focus user experience http//tco/ayhokgo8 #icecreamsandwich #android,310719595
126500614552289282,Wed Oct 19 03:31:11 +0000 2011,ics awesome phone  #android #google #motorola,489304559
126499965869625345,Wed Oct 19 03:28:36 +0000 2011,iphone 4s   ice cream sandwich ftw  http//tco/p32ehduq #android #google,338812451
126499581520384001,Wed Oct 19 03:27:05 +0000 2011,rt @sarahhhhh112 @_xmas_carroll yeah #skype #google+ #twitter facebook?,308595133
126499428965158912,Wed Oct 19 03:26:28 +0000 2011,there - http//tco/4y8as4zz #google+ builtin os/nexus line? smart ,412210777
126499145014980608,Wed Oct 19 03:25:21 +0000 2011,oh - android beam alright decision team #google team #android,488567141
126499143282737152,Wed Oct 19 03:25:20 +0000 2011,i add profile #google+ webgl globe project add  http//tco/uweyalkb @addthis,300676743
126498734409396224,Wed Oct 19 03:23:43 +0000 2011,thanks android admitting ugly font good start #ics #google,474905919
126498608815149056,Wed Oct 19 03:23:13 +0000 2011,ice cream sandwich's face unlock works http//tco/2sjn2bzz #icecreamsandwich #google #galaxynexus,469434364
126498587499696128,Wed Oct 19 03:23:08 +0000 2011,i'm ready ice cream sandwich #ics #nexus #google #android #siriwho? http//tco/cjonncvk @getglue #android,514859729
126497976314109952,Wed Oct 19 03:20:42 +0000 2011,mmmm ice cream sandwich #android #google,360963221
126497860752646146,Wed Oct 19 03:20:14 +0000 2011,just taste #google's ice cream sandwich bite,464158801
126497655785402368,Wed Oct 19 03:19:26 +0000 2011,probably #icecreamsandwich #samsung #google's event live blog @engadget switched #android again?,439654060
126496772586610688,Wed Oct 19 03:15:55 +0000 2011,rt @yashasjoshi #android 40  ice cream sandwich smartphone operating systems outdated  #androidbeam wo ,289327616
126496739531304960,Wed Oct 19 03:15:47 +0000 2011,instant photo sharing people app ice cream sandwich imo #google #ics,508291396
126496342901133313,Wed Oct 19 03:14:12 +0000 2011,the android #nexus phone #iphone cheap toy dollar store #tcot #android #google #realestate @burkepatch,273045420
126496262668292096,Wed Oct 19 03:13:53 +0000 2011,sweet ice cream sandwich rt @pocketlint google android 40 ice cream sandwich officially detailed #google #ics http//tco/iuy0df5s,440783370
126496155856142336,Wed Oct 19 03:13:28 +0000 2011,@samsungmobileca raise hand #android4 #icecreamsandwich powered #galaxynexus phone #google #samsung-i do,489304559
126496005809127424,Wed Oct 19 03:12:52 +0000 2011,siri #android device replace #iphone with? #apple #google,396799078
126495843116265475,Wed Oct 19 03:12:13 +0000 2011,the google nexus live - http//tco/zrqoewxi #nexus #google #android #icecreamsandwich,283374516
126495812724338688,Wed Oct 19 03:12:06 +0000 2011,i'm excited android beam & face detection unlock android ics #androidbeam #google #icecreamsandwich,306824099
126495283176685569,Wed Oct 19 03:10:00 +0000 2011,are #google+ #linkedin yet? essential tools company and/or google contact,362842768
126494976396898305,Wed Oct 19 03:08:47 +0000 2011,rt @sebascoulombe samsung google craving ice cream sandwich   #icecreamsandwich #google #samsung,495540855
126494883367235585,Wed Oct 19 03:08:25 +0000 2011,introducing galaxy nexus simple beautiful smart http//tco/qamj3mer #android #ics #google #samsung,275679178
126494838689513473,Wed Oct 19 03:08:14 +0000 2011,so glad #google design philosophy #android 40 aka soooo polish waiting for,289327616
126494645281755136,Wed Oct 19 03:07:28 +0000 2011,thoughts android 40 #ics? excited play features #android #google,489304559
126494573966016512,Wed Oct 19 03:07:11 +0000 2011,register galaxy nexus  http//tco/37wkioxc #android #google,369019019
126494442290020352,Wed Oct 19 03:06:39 +0000 2011,wow rt @dalmaer webgl infinite bookcase ui http//tco/aijysfho #google,369019019
126494344566943744,Wed Oct 19 03:06:16 +0000 2011,#google + #samsung = perfect #icecream sandwich #galaxynexus,527271492
126494339248562176,Wed Oct 19 03:06:15 +0000 2011,thanks samsung google craving ice cream sandwich   #icecreamsandwich #google #samsung,381399543
126494280318582784,Wed Oct 19 03:06:01 +0000 2011,loved google release android 40 ice cream sandwich #samsung #android #google #icecreamsandwich #amazing,445621962
126494221879357440,Wed Oct 19 03:05:47 +0000 2011,google ics awesome wait ported evo face unlock?  #android #google,443836330
126494100252925954,Wed Oct 19 03:05:18 +0000 2011,#ics sick good work #google team,275679178
126494070385283072,Wed Oct 19 03:05:11 +0000 2011,i gotta google's pretty catchy advertisements android chrome #google #android,527271492
126493889761787904,Wed Oct 19 03:04:28 +0000 2011,@jessecablek wondering carrying november direct purchase #google / #samsung,366430327
126493850914131968,Wed Oct 19 03:04:18 +0000 2011,#google's #nexus wanna #awesome,486130785
126493722916560896,Wed Oct 19 03:03:48 +0000 2011,well event time change pants #google #android #samsung #jizz,464158801
126493648757071873,Wed Oct 19 03:03:30 +0000 2011,i'm ios user #ics awesome great job #google,476185067
126493639605092352,Wed Oct 19 03:03:28 +0000 2011,oh yeah #google great job #ics,389663163
126493624270725120,Wed Oct 19 03:03:24 +0000 2011,rt @thattechguy92 literally mind blown #google #samsung,420510582
126493538945994752,Wed Oct 19 03:03:04 +0000 2011,@brandonminiman @jaime_rivera ios user #ics awesome great job #google,475765632
126493495933403136,Wed Oct 19 03:02:54 +0000 2011,#google + #motorola + #verizon = perfect combination &lt3,307710463
126493472931844096,Wed Oct 19 03:02:48 +0000 2011,loved introduction google galaxy nexus & ice cream sandwich phone #android #ics #nexus #google,366430327
126493405760069632,Wed Oct 19 03:02:32 +0000 2011,go go ice cream sandwich developers #android sdk r14 live @ http//tco/oeurmtlx #google,508037430
126493371790397440,Wed Oct 19 03:02:24 +0000 2011,#android 40  ice cream sandwich smartphone operating systems outdated  #androidbeam wowww  #google,349448774
126493365775777792,Wed Oct 19 03:02:23 +0000 2011,galaxy nexus = #google #android #samsung - dream team  http//tco/r5jujsbr,489304559
126493265661919232,Wed Oct 19 03:01:59 +0000 2011,yumyumyumi ice cream sandwich #google #android,310719595
126493192110612480,Wed Oct 19 03:01:41 +0000 2011,soon ready party #google #android #icecreamsandwich http//tco/ezjczlt6,362842768
126493141271449600,Wed Oct 19 03:01:29 +0000 2011,rt @samsungmobileca raise hand #android4 #icecreamsandwich powered #galaxynexus phone #google #samsung,289327616
126493101807239168,Wed Oct 19 03:01:20 +0000 2011,all talk about good #icecreamsandwich making hungry #google #omnomnomnom,422248520
126493037110099968,Wed Oct 19 03:01:04 +0000 2011,o #google nuts #ics phone,306824099
126493034014720000,Wed Oct 19 03:01:04 +0000 2011,iphone users nearest trash device correct place  #android #apple #google #iphone,270079459
126492983968268289,Wed Oct 19 03:00:52 +0000 2011,#google / #samsung #galaxy #nexus #ics press release regular tweeting intervals  it,305184008
126492981460082688,Wed Oct 19 03:00:51 +0000 2011,raise hand #android4 #icecreamsandwich powered #galaxynexus phone #google #samsung,509554692
126492970793971712,Wed Oct 19 03:00:49 +0000 2011,ready ice cream sandwich #google #android,445621962
126492852615262208,Wed Oct 19 03:00:20 +0000 2011,alright #apple ass kicked face #google hard googles #nexus phone brilliant,464158801
126492838870515713,Wed Oct 19 03:00:17 +0000 2011,literally mind blown #google #samsung,405969971
126492656124702721,Wed Oct 19 02:59:33 +0000 2011,what #androidicecreamsandwich ? delicious piece sandwich real fast #google ,509554692
126492628152889344,Wed Oct 19 02:59:27 +0000 2011,iphone users reaaly feel ice-cream sandwich #android today #google #apple #android #iphone,277023839
126492595500236800,Wed Oct 19 02:59:19 +0000 2011,pretty big deal #samsung #google def wait hands #galaxynexus #ics,357545630
126492495394775043,Wed Oct 19 02:58:55 +0000 2011,i wait #ics phone #google #android,349448774
126492415749128192,Wed Oct 19 02:58:36 +0000 2011,rt @eboyee dostupan sdk - wow respect #google #icecreamsandwich,308006797
126492266016673794,Wed Oct 19 02:58:00 +0000 2011,dostupan sdk - wow respect #google #icecreamsandwich,408931094
126492259993657345,Wed Oct 19 02:57:59 +0000 2011,omg #android 40 sdk @ http//tco/oeurmtlx #google,279468349
126492242373386240,Wed Oct 19 02:57:55 +0000 2011,the #samsungnexus 40 #iphone4s bag phone nice job #google #samsung,435129978
126492101549621249,Wed Oct 19 02:57:21 +0000 2011,calling #marketing executives #houston - sign #google #training - http//tco/vo542mrz - wait week,310719595
126492040954527744,Wed Oct 19 02:57:07 +0000 2011,android beam - sharing contacts articles files games pretty cool #google #ics,498802509
126492009748889600,Wed Oct 19 02:56:59 +0000 2011,slick beam capabilities included android 40 touch 2 devices select beam content transferred #google #android #ics,496069783
126491707247300608,Wed Oct 19 02:55:47 +0000 2011,really digging #ui of #quick #response #google android great politely declining calls lol,448838498
126491689396338688,Wed Oct 19 02:55:43 +0000 2011,goodbye bump  #google #ics,322443111
126491556831182848,Wed Oct 19 02:55:11 +0000 2011,@wpdesignteam @joebelfiore @windowsphone - guys taught #google #android design decent phone metro good job guys,504913838
126491420260442112,Wed Oct 19 02:54:39 +0000 2011,people app #ics promising usual #google good integrating apps total user experience,443653605
126491304036278272,Wed Oct 19 02:54:11 +0000 2011,on positive note advanced control data usage great idea  #google #nexus,435198356
126491109982613505,Wed Oct 19 02:53:25 +0000 2011,#google #icecreamsandwich totally blowing #apple ishit away,380418042
126491084854530049,Wed Oct 19 02:53:19 +0000 2011,i love ice cream sandwich  #android #google #samsung,457450880
126491009558392832,Wed Oct 19 02:53:01 +0000 2011,#nerdboner watching #samsung #google #nexusprime #icecreamsandwich live eventhttp//tco/rk9kphss,445621962
126490970803027969,Wed Oct 19 02:52:52 +0000 2011,great live contact management quick contact card add people toyour screen #android40 #google,449623645
126490696214511616,Wed Oct 19 02:51:46 +0000 2011,#google  #icecream sandwich,314552166
126490548306579457,Wed Oct 19 02:51:11 +0000 2011,new contact app builds magazine style layout aggregates contact info multiple sources slick #google #android #ics,464158801
126490282878443520,Wed Oct 19 02:50:08 +0000 2011,nexus prime nice #google #android,275679178
126490137944268800,Wed Oct 19 02:49:33 +0000 2011,new galaxy nexus video awesome #nexus #samsung #google #android bitly/nejbye,308487904
126489924596793345,Wed Oct 19 02:48:42 +0000 2011,infinite spiral bookcase #google books amazing interested headed http//tco/rxwd6sn8,371206887
126489848004608000,Wed Oct 19 02:48:24 +0000 2011,new galaxy nexus app improvements -  inbuilt panoramic pictures #nexus #samsung #google #android bitly/nejbye,410512524
126489841096597504,Wed Oct 19 02:48:22 +0000 2011,with #google #android 40 ice-cream sandwich panorama picture out-of-the-box sweet,508291396
126489713782685696,Wed Oct 19 02:47:52 +0000 2011,rt @respectmaswagg #thingswealllove ----&gt&gt #google,360963221
126489671730597888,Wed Oct 19 02:47:42 +0000 2011,camera app panorama capabilities #google #android #ics,469434364
126489424807735296,Wed Oct 19 02:46:43 +0000 2011,i #google toys,486130785
126489397507014656,Wed Oct 19 02:46:37 +0000 2011,good god camera app icecream sandwich amazing camera fast  #samsung #google #android #galaxynexus,435198356
126489393526616064,Wed Oct 19 02:46:36 +0000 2011,better gallery app included android 40 #google #android #ics,389663163
126489263025033216,Wed Oct 19 02:46:05 +0000 2011,#ics shutter speed insane wow thumbs #google,360963221
126489200567664640,Wed Oct 19 02:45:50 +0000 2011,android 40 finally includes photo editing tools #google #android #ics,453485383
126489182263721984,Wed Oct 19 02:45:45 +0000 2011,new galaxy nexus /hardware improvements -  camera shutter lag #nexus #samsung #google #android bitly/nejbye,321355017
126489085102661632,Wed Oct 19 02:45:22 +0000 2011,data usage feature amazing #google #galaxynexus,320745934
126489066077302784,Wed Oct 19 02:45:18 +0000 2011,wow fast camera galaxy nexus - faster n9 #google,463438574
126488933772169216,Wed Oct 19 02:44:46 +0000 2011,rt @mrgareth 'playing nice' scores #google #salesforce #xero @itnews_au #clouds play nice report http ,463438574
126488863374983168,Wed Oct 19 02:44:29 +0000 2011,the camera app delay camera galaxy nexus nice #google #android #ics,498802509
126488589046517760,Wed Oct 19 02:43:24 +0000 2011,unbelievable data usage info ice cream sandwich#icecreamsandwich #googland #google #android #ics,412210777
126488572772622336,Wed Oct 19 02:43:20 +0000 2011,data usage ics watchdog 3g pro hah #android #ics #google,476185067
126488519265894400,Wed Oct 19 02:43:07 +0000 2011,this data usage feature amazing ics #android #samsung #google #galaxynexus,306824099
126488454921068544,Wed Oct 19 02:42:52 +0000 2011,icecream sandwich good #android #google,488567141
126488447098695680,Wed Oct 19 02:42:50 +0000 2011,@kymbersanden #google favorite study guide,308487904
126488384410619906,Wed Oct 19 02:42:35 +0000 2011,ice cream sandwich awesome #google #ics,476185067
126488304341360640,Wed Oct 19 02:42:16 +0000 2011,new galaxy nexus improvements -  data usage tools inbuilt #nexus #samsung #google #android bitly/nejbye,381639112
126488294325370880,Wed Oct 19 02:42:14 +0000 2011,#google #android icecream sandwich nexus prime released [live blog] | http//tco/lf03zkuz #technology #hk,305184008
126488249739915264,Wed Oct 19 02:42:03 +0000 2011,what love #google retarded person planet searching stupid d,372394528
126488202935664640,Wed Oct 19 02:41:52 +0000 2011,rt @samsungmobileca #galaxynexus arrived #samsung #google,514859729
126488018616987648,Wed Oct 19 02:41:08 +0000 2011,new calendar app pinch zoom capabilities superior current #google #android #ics,366430327
